term_str,n,num,stop,p_stem,pos_max,p,s,i,h,wlen,df,idf,tfidf_sum_doc_max
426,1,1,0,426,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
43,2,1,0,43,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
44,2,1,0,44,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
445,1,1,0,445,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
446,1,1,0,446,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
45,1,1,0,45,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
458,1,1,0,458,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
46,1,1,0,46,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
47,1,1,0,47,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
48,2,1,0,48,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
49,1,1,0,49,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
490,1,1,0,490,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
492,1,1,0,492,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990877822640945
495,2,1,0,495,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,3,1,2.0,0.0005980861244019139
5,22,1,0,5,JJ,4.049372899387809e-05,24695.181818181816,14.591941970141637,0.0005908821436333109,1,3,0.41503749927884376,0.0015703948881264733
50,2,1,0,50,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
500,1,1,0,500,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
5000,1,1,0,5000,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.0002990430622009569
501c3,1,1,0,501c3,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
502,1,1,0,502,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
51,2,1,0,51,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
52,1,1,0,52,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
521,1,1,0,521,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
529,1,1,0,529,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
53,1,1,0,53,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
533,1,1,0,533,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
534,1,1,0,534,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
54,1,1,0,54,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
55,1,1,0,55,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
56,1,1,0,56,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
567,1,1,0,567,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
57,2,1,0,57,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
58,1,1,0,58,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
581,1,1,0,581,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
582,1,1,0,582,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
587,1,1,0,587,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
588,1,1,0,588,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
59,1,1,0,59,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
596,1,1,0,596,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
598,1,1,0,598,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
6,19,1,0,6,JJ,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,1,3,0.41503749927884376,0.0013457762596938575
60,2,1,0,60,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
604,1,1,0,604,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
606,1,1,0,606,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
61,1,1,0,61,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
62,1,1,0,62,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
621,1,1,0,621,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
6221541,1,1,0,6221541,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
624,1,1,0,624,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
63,1,1,0,63,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
64,4,1,0,64,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,2,1,2.0,0.0011961722488038277
65,1,1,0,65,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
66,1,1,0,66,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
67,1,1,0,67,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
68,1,1,0,68,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
69,1,1,0,69,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
7,16,1,0,7,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,1,3,0.41503749927884376,0.0011339579979631838
70,1,1,0,70,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
702,1,1,0,702,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
705,1,1,0,705,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
71,1,1,0,71,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
72,3,1,0,72,CD,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,2,1,2.0,0.0008971291866028708
73,1,1,0,73,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
74,1,1,0,74,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
75,2,1,0,75,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
750175,1,1,0,750175,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
76,2,1,0,76,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
77,1,1,0,77,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
776,1,1,0,776,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
78,1,1,0,78,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
79,2,1,0,79,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
8,12,1,0,8,JJ,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,1,3,0.41503749927884376,0.0008600641333730513
80,3,1,0,80,CD,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,2,1,2.0,0.0008971291866028708
801,1,1,0,801,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
809,1,1,0,809,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,3,1,2.0,0.0002990430622009569
81,2,1,0,81,CD,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
82,1,1,0,82,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
83,2,1,0,83,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0005980861244019139
84,1,1,0,84,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
84116,1,1,0,84116,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
85,1,1,0,85,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
86,1,1,0,86,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
87,1,1,0,87,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
88,1,1,0,88,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
89,1,1,0,89,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
9,12,1,0,9,JJ,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,1,3,0.41503749927884376,0.0008600734136246374
90,3,1,0,90,CD,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,2,1,2.0,0.0008971291866028708
91,1,1,0,91,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
92,1,1,0,92,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
93,1,1,0,93,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
94,1,1,0,94,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
95,1,1,0,95,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
96,1,1,0,96,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
97,1,1,0,97,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
98,1,1,0,98,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
99,1,1,0,99,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,2,1,2.0,0.0002990430622009569
99775,1,1,0,99775,CD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
a,6796,0,1,a,DT,0.012508881011017976,79.94320188346086,6.320903451594713,0.07906742915813109,1,4,0.0,0.0
ab,2,0,0,ab,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,2,1,2.0,0.0007216308858019123
abandon,1,0,0,abandon,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
abandoned,1,0,0,abandon,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
abantes,3,0,0,abant,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008395130824122009
abants,3,0,0,abant,NNP,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,1,2.0,0.0008972633467922835
abarbarea,1,0,0,abarbarea,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002798376941374003
abarbaræa,1,0,0,abarbaræa,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
abas,2,0,0,aba,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,2,1.0,0.00028946273820074737
abate,2,0,0,abat,VB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,1,2.0,0.000598175564528189
abated,1,0,0,abat,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
abates,2,0,0,abat,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,1,2.0,0.000598175564528189
abearing,1,0,0,abear,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
abet,2,0,0,abet,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.0007216308858019123
abetting,2,0,0,abet,VBG,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.0002990654222325257
abhor,6,0,0,abhor,VBP,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,5,2,1.0,0.0009589910074291452
abhorrd,21,0,0,abhorrd,NN,3.8653104948701806e-05,25871.14285714286,14.659056166000173,0.000566618036433319,7,2,1.0,0.003541651507912593
abhorred,3,0,0,abhor,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,8,2,1.0,0.00042935922523787873
abhorring,2,0,0,abhor,VBG,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,2,1.0,0.0003299516125825253
abhorrst,1,0,0,abhorrst,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
abhorréd,19,0,0,abhorréd,NN,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,8,2,1.0,0.0032116998953300676
abhors,3,0,0,abhor,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,2,1.0,0.0004794955037145726
abians,1,0,0,abian,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
abide,28,0,0,abid,NN,5.153747326493574e-05,19403.357142857145,14.24401866672133,0.0007341007312213962,5,4,0.0,0.0
abides,12,0,0,abid,VBZ,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,6,4,0.0,0.0
abiding,1,0,0,abid,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
ability,2,0,0,abil,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0003299516125825253
abject,10,0,0,abject,NN,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,6,2,1.0,0.0017114857235494883
abjectest,1,0,0,abjectest,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
abjectly,2,0,0,abjectli,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.0007216308858019123
abjectum,1,0,0,abjectum,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
abjure,2,0,0,abjur,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,1,2.0,0.000598175564528189
ablaze,1,0,0,ablaz,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
able,68,0,0,abl,JJ,0.0001251624350719868,7989.617647058824,12.963910747528594,0.0016225946372165794,4,4,0.0,0.0
abler,1,0,0,abler,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
ablerus,2,0,0,ableru,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.00028946273820074737
ablesse,1,0,0,abless,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
ablest,12,0,0,ablest,JJS,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,6,2,1.0,0.0018871181845398597
aboard,30,0,0,aboard,IN,5.52187213552883e-05,18109.8,14.144482993170415,0.0007810402651144913,6,3,0.41503749927884376,0.0021437926309622085
abode,48,0,0,abod,NN,8.834995416846127e-05,11318.625,13.466411088057779,0.0011897568024435636,5,4,0.0,0.0
abodes,18,0,0,abod,NNS,3.313123281317298e-05,30182.999999999996,14.881448587336621,0.0004930407377443138,6,3,0.41503749927884376,0.0012412955222584866
aboding,1,0,0,abod,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
abominable,2,0,0,abomin,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,10,1,2.0,0.0005980861244019139
abominably,1,0,0,abomin,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.0002990430622009569
abound,10,0,0,abound,JJ,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,6,2,1.0,0.0016188942325941957
abounding,5,0,0,abound,VBG,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,9,3,0.41503749927884376,0.0003063182983176903
abounds,3,0,0,abound,VBZ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008971291866028708
about,1098,0,1,about,IN,0.0020210052016035518,494.8032786885246,8.950711249773736,0.018089433993844148,5,4,0.0,0.0
above,132,0,1,abov,IN,0.0002429623739632685,4115.863636363637,12.00697946942048,0.002917244236018626,5,4,0.0,0.0
abovesaid,3,0,0,abovesaid,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,9,1,2.0,0.0010824463287028685
abridge,1,0,0,abridg,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
abroad,52,0,0,abroad,RB,9.571245034916639e-05,10447.961538461537,13.350933870637842,0.0012778505952084282,6,4,0.0,0.0
abruptly,1,0,0,abruptli,RB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
abruzzi,1,0,0,abruzzi,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
absence,44,0,0,absenc,NN,8.098745798775617e-05,12347.590909090908,13.591941970141637,0.0011007768292788658,7,4,0.0,0.0
absent,16,0,0,absent,NN,2.9449984722820425e-05,33955.875,15.051373588778935,0.0004432627222470025,6,3,0.41503749927884376,0.0011083201435529554
absolute,7,0,0,absolut,JJ,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,8,2,1.0,0.0012011263895164849
absolutely,3,0,0,absolut,RB,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,10,3,0.41503749927884376,0.00019899933452555965
absolvd,1,0,0,absolvd,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
abstain,15,0,0,abstain,VB,2.760936067764415e-05,36219.6,15.144482993170415,0.00041812949323488983,7,2,1.0,0.002428341348891294
abstaind,2,0,0,abstaind,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.000598175564528189
abstinence,2,0,0,abstin,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,10,2,1.0,0.0003299516125825253
abstinent,1,0,0,abstin,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
absurd,4,0,0,absurd,JJ,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,6,3,0.41503749927884376,0.0002738753040869603
absurdity,2,0,0,absurd,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,9,1,2.0,0.0005980861244019139
absurdly,2,0,0,absurdli,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.0005980861244019139
abundance,23,0,0,abund,NN,4.233435303905436e-05,23621.478260869564,14.52781163272192,0.0006150255065445306,9,4,0.0,0.0
abundant,4,0,0,abund,JJ,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,3,0.41503749927884376,0.0002738753040869603
abusd,5,0,0,abusd,JJ,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,5,2,1.0,0.0008403109466155287
